1617334021293,-1,-1
1617334021294,-1,-1
1617334021314,-1,-1
1617334021335,-1,-1
1617334021355,-1,-1
1617334021374,-1,-1
1617334021395,-1,-1
1617334021415,-1,-1
1617334021435,-1,-1
1617334021454,-1,-1
1617334021474,-1,-1
1617334021494,-1,-1
1617334021514,-1,-1
1617334021534,-1,-1
1617334021555,-1,-1
1617334021575,-1,-1
1617334021594,-1,-1
1617334021615,-1,-1
1617334021634,-1,-1
1617334021655,-1,-1
1617334021674,-1,-1
1617334021694,-1,-1
1617334021714,-1,-1
1617334021734,-1,-1
1617334021755,-1,-1
1617334021774,-1,-1
1617334021794,-1,-1
1617334021815,-1,-1
1617334021834,-1,-1
1617334021855,-1,-1
1617334021874,-1,-1
1617334021894,-1,-1
1617334021914,-1,-1
1617334021934,-1,-1
1617334021957,-1,-1
1617334021974,-1,-1
1617334021994,-1,-1
1617334022014,-1,-1
1617334022035,-1,-1
1617334022054,-1,-1
1617334022075,-1,-1
1617334022095,-1,-1
1617334022114,-1,-1
1617334022135,-1,-1
1617334022154,-1,-1
1617334022175,-1,-1
1617334022195,-1,-1
1617334022215,-1,-1
1617334022235,-1,-1
1617334022254,-1,-1
1617334022275,-1,-1
1617334022294,-1,-1
1617334022314,-1,-1
1617334022336,-1,-1
1617334022354,-1,-1
1617334022374,-1,-1
1617334022394,-1,-1
1617334022415,-1,-1
1617334022434,-1,-1
1617334022455,-1,-1
1617334022475,-1,-1
1617334022494,-1,-1
1617334022514,-1,-1
1617334022534,-1,-1
1617334022554,-1,-1
1617334022575,-1,-1
1617334022595,-1,-1
1617334022614,-1,-1
1617334022635,-1,-1
1617334022655,-1,-1
1617334022675,-1,-1
1617334022694,-1,-1
1617334022714,-1,-1
1617334022735,-1,-1
1617334022755,-1,-1
1617334022774,-1,-1
1617334022794,-1,-1
1617334022815,-1,-1
1617334022834,-1,-1
1617334022854,-1,-1
1617334022874,-1,-1
1617334022894,-1,-1
1617334022915,-1,-1
1617334022934,-1,-1
1617334022955,-1,-1
1617334022976,-1,-1
1617334022994,-1,-1
1617334023015,-1,-1
1617334023035,-1,-1
1617334023054,-1,-1
1617334023075,-1,-1
1617334023094,972,262
1617334023114,972,262
1617334023134,972,262
1617334023154,972,262
1617334023175,972,262
1617334023194,956,269
1617334023214,947,273
1617334023235,934,277
1617334023254,930,279
1617334023274,928,281
1617334023294,918,286
1617334023314,908,290
1617334023334,904,291
1617334023354,891,296
1617334023374,882,300
1617334023394,849,309
1617334023414,849,309
1617334023434,813,316
1617334023454,785,322
1617334023474,755,326
1617334023494,713,334
1617334023514,697,334
1617334023535,688,334
1617334023555,676,334
1617334023574,673,334
1617334023594,668,334
1617334023615,668,334
1617334023634,668,334
1617334023654,668,334
1617334023674,668,334
1617334023694,668,334
1617334023714,668,334
1617334023735,668,334
1617334023754,668,334
1617334023775,668,334
1617334023795,692,342
1617334023814,696,344
1617334023835,711,351
1617334023855,720,361
1617334023875,720,362
1617334023895,720,362
1617334023915,720,362
1617334023934,720,362
1617334023954,720,362
1617334023975,720,367
1617334023994,720,387
1617334024015,716,398
1617334024034,708,410
1617334024054,679,434
1617334024076,655,449
1617334024094,620,454
1617334024115,608,457
1617334024134,600,458
1617334024154,593,458
1617334024175,591,458
1617334024194,583,458
1617334024214,580,458
1617334024235,580,458
1617334024255,580,458
1617334024274,580,458
1617334024294,580,458
1617334024315,580,458
1617334024334,580,458
1617334024354,581,449
1617334024374,584,440
1617334024394,584,440
1617334024414,584,440
1617334024435,584,440
1617334024454,584,440
1617334024475,584,440
1617334024494,584,440
1617334024514,584,440
1617334024535,584,440
1617334024554,584,440
1617334024575,584,440
1617334024595,584,440
1617334024615,584,440
1617334024635,584,440
1617334024655,584,440
1617334024674,584,440
1617334024694,584,440
1617334024715,584,440
1617334024735,584,440
1617334024754,584,440
1617334024775,584,440
1617334024794,601,466
1617334024814,601,466
1617334024834,601,466
1617334024854,601,466
1617334024874,601,466
1617334024895,601,466
1617334024914,601,466
1617334024934,601,466
1617334024954,601,466
1617334024974,601,466
1617334024994,601,466
1617334025015,601,466
1617334025035,601,466
1617334025054,598,466
1617334025074,598,466
1617334025095,604,436
1617334025115,620,406
1617334025134,623,386
1617334025154,624,380
1617334025176,629,372
1617334025194,645,358
1617334025214,660,344
1617334025235,679,329
1617334025254,700,318
1617334025274,741,290
1617334025295,760,287
1617334025314,771,287
1617334025334,784,287
1617334025355,789,290
1617334025375,792,290
1617334025394,800,299
1617334025414,807,314
1617334025435,812,330
1617334025454,812,344
1617334025475,809,353
1617334025494,749,372
1617334025514,716,374
1617334025535,680,374
1617334025555,648,374
1617334025575,619,366
1617334025594,584,337
1617334025615,579,326
1617334025635,572,318
1617334025655,564,316
1617334025674,556,316
1617334025694,517,332
1617334025714,481,361
1617334025735,461,380
1617334025754,446,400
1617334025774,441,413
1617334025794,440,438
1617334025814,456,451
1617334025834,468,457
1617334025854,489,459
1617334025874,524,459
1617334025894,563,446
1617334025915,574,441
1617334025934,577,439
1617334025955,579,438
1617334025974,579,438
1617334025994,579,438
1617334026015,579,438
1617334026034,579,438
1617334026054,580,439
1617334026075,580,439
1617334026094,580,441
1617334026114,580,442
1617334026135,580,443
1617334026154,580,443
1617334026174,584,444
1617334026194,592,444
1617334026214,597,444
1617334026234,600,442
1617334026255,616,439
1617334026275,626,436
1617334026294,643,434
1617334026314,658,427
1617334026335,667,422
1617334026354,671,418
1617334026374,671,412
1617334026396,670,403
1617334026414,663,394
1617334026435,651,385
1617334026455,637,374
1617334026475,609,359
1617334026494,571,346
1617334026515,545,339
1617334026534,516,333
1617334026554,471,325
1617334026575,439,322
1617334026594,379,317
1617334026615,330,310
1617334026634,303,309
1617334026654,289,306
1617334026675,284,302
1617334026695,278,293
1617334026715,276,284
1617334026735,272,274
1617334026756,272,268
1617334026774,268,254
1617334026794,262,232
1617334026814,259,226
1617334026834,257,217
1617334026855,257,213
1617334026876,257,213
1617334026895,257,210
1617334026916,257,210
1617334026934,257,210
1617334026956,257,210
1617334026974,257,210
1617334026995,257,210
1617334027014,257,210
1617334027034,256,210
1617334027056,256,210
1617334027074,256,210
1617334027094,256,210
1617334027115,256,210
1617334027135,256,210
1617334027154,256,210
1617334027174,256,210
1617334027194,252,203
1617334027214,254,201
1617334027234,254,200
1617334027254,257,192
1617334027275,260,188
1617334027294,264,182
1617334027314,270,178
1617334027334,279,172
1617334027354,288,167
1617334027375,298,160
1617334027394,315,150
1617334027415,320,144
1617334027435,326,140
1617334027454,332,134
1617334027474,337,130
1617334027495,344,123
1617334027514,346,118
1617334027535,347,116
1617334027554,349,112
1617334027574,352,108
1617334027594,364,101
1617334027614,368,98
1617334027635,372,95
1617334027654,372,95
1617334027675,377,92
1617334027694,387,84
1617334027714,394,78
1617334027735,396,73
1617334027754,398,70
1617334027774,399,67
1617334027794,399,64
1617334027814,401,59
1617334027835,403,55
1617334027854,403,55
1617334027874,404,52
1617334027895,408,45
1617334027915,408,45
1617334027934,408,45
1617334027954,408,45
1617334027974,408,45
1617334027994,439,51
1617334028015,459,53
1617334028035,486,54
1617334028055,535,63
1617334028074,573,74
1617334028094,607,82
1617334028115,681,106
1617334028135,717,122
1617334028155,749,137
1617334028175,776,156
1617334028194,797,186
1617334028215,800,210
1617334028235,800,222
1617334028254,800,236
1617334028275,800,258
1617334028294,802,274
1617334028314,813,283
1617334028334,840,294
1617334028354,868,299
1617334028375,900,301
1617334028394,983,301
1617334028415,1031,300
1617334028435,1063,300
1617334028454,1096,300
1617334028475,1117,303
1617334028495,1138,326
1617334028514,1138,339
1617334028535,1138,352
1617334028554,1138,360
1617334028574,1128,377
1617334028594,1100,394
1617334028614,1086,398
1617334028634,1059,402
1617334028655,1032,402
1617334028675,1008,402
1617334028695,960,402
1617334028714,884,394
1617334028734,860,391
1617334028754,811,382
1617334028775,800,381
1617334028795,796,379
1617334028814,796,379
1617334028834,796,379
1617334028854,796,379
1617334028875,796,379
1617334028894,796,379
1617334028914,796,379
1617334028935,796,379
1617334028955,796,379
1617334028974,796,379
1617334028994,796,379
1617334029015,796,379
1617334029034,796,379
1617334029054,796,379
1617334029074,796,379
1617334029094,796,379
1617334029115,796,379
1617334029134,792,389
1617334029154,787,402
1617334029174,785,417
1617334029194,786,427
1617334029215,788,431
1617334029234,791,434
1617334029255,793,434
1617334029274,793,434
1617334029295,796,434
1617334029314,800,425
1617334029334,800,412
1617334029354,801,395
1617334029374,801,371
1617334029395,778,338
1617334029414,769,334
1617334029435,759,334
1617334029455,738,334
1617334029474,712,334
1617334029494,708,338
1617334029515,708,338
1617334029534,708,338
1617334029555,708,338
1617334029574,708,338
1617334029595,708,338
1617334029615,708,338
1617334029635,708,338
1617334029654,708,338
1617334029674,708,338
1617334029695,708,338
1617334029714,708,338
1617334029734,708,338
1617334029755,708,338
1617334029775,708,338
1617334029794,708,338
1617334029816,708,338
1617334029835,708,338
1617334029854,708,338
1617334029874,708,338
1617334029894,708,338
1617334029915,708,338
1617334029934,708,338
1617334029955,708,338
1617334029975,708,338
1617334029994,708,338
1617334030014,708,338
1617334030034,708,338
1617334030054,708,338
1617334030094,708,338
1617334030114,708,338
1617334030134,708,338
1617334030155,708,338
1617334030174,708,338
1617334030194,708,338
1617334030215,708,338
1617334030234,708,338
1617334030255,708,338
1617334030274,708,338
1617334030294,708,338
1617334030315,708,338
1617334030334,708,338
1617334030355,708,338
1617334030375,708,338
1617334030396,708,338
1617334030414,708,338
1617334030995,708,338
1617334032004,708,338
1617334033001,708,338
1617334034002,708,338
1617334034989,708,338
1617334035989,708,338
1617334036989,708,338
1617334037989,708,338
1617334038989,708,338
1617334039988,708,338
1617334040995,708,338
1617334041989,708,338
1617334042990,708,338
1617334043988,708,338
1617334044989,708,338
1617334045989,708,338
1617334047001,708,338
1617334047988,708,338
1617334048989,708,338
1617334049989,708,338
1617334050988,708,338
1617334051989,708,338
1617334052989,708,338
1617334053990,708,338
1617334054989,708,338
1617334055992,708,338
1617334056018,708,338
1617334057001,708,338
1617334057998,708,338
1617334058989,708,338
1617334059989,708,338
1617334060989,708,338
