1617338952851,-1,-1
1617338952872,-1,-1
1617338952891,-1,-1
1617338952910,-1,-1
1617338952930,-1,-1
1617338952951,-1,-1
1617338952971,-1,-1
1617338952990,-1,-1
1617338953011,-1,-1
1617338953031,-1,-1
1617338953050,-1,-1
1617338953070,-1,-1
1617338953090,-1,-1
1617338953110,-1,-1
1617338953131,-1,-1
1617338953150,-1,-1
1617338953170,-1,-1
1617338953191,-1,-1
1617338953222,-1,-1
1617338953230,-1,-1
1617338953252,-1,-1
1617338953270,-1,-1
1617338953290,-1,-1
1617338953310,-1,-1
1617338953330,-1,-1
1617338953350,-1,-1
1617338953370,-1,-1
1617338953390,-1,-1
1617338953411,-1,-1
1617338953431,-1,-1
1617338953450,-1,-1
1617338953471,-1,-1
1617338953490,-1,-1
1617338953511,-1,-1
1617338953530,-1,-1
1617338953550,-1,-1
1617338953570,-1,-1
1617338953591,-1,-1
1617338953610,-1,-1
1617338953631,-1,-1
1617338953650,-1,-1
1617338953671,-1,-1
1617338953690,-1,-1
1617338953711,-1,-1
1617338953730,-1,-1
1617338953750,-1,-1
1617338953772,-1,-1
1617338953790,-1,-1
1617338953811,-1,-1
1617338953830,-1,-1
1617338953850,-1,-1
1617338953871,-1,-1
1617338953892,-1,-1
1617338953911,-1,-1
1617338953930,-1,-1
1617338953951,-1,-1
1617338953970,-1,-1
1617338953992,-1,-1
1617338954012,-1,-1
1617338954030,-1,-1
1617338954051,-1,-1
1617338954072,-1,-1
1617338954090,-1,-1
1617338954111,-1,-1
1617338954130,-1,-1
1617338954151,-1,-1
1617338954170,-1,-1
1617338954191,-1,-1
1617338954211,-1,-1
1617338954230,-1,-1
1617338954251,-1,-1
1617338954271,-1,-1
1617338954290,-1,-1
1617338954312,-1,-1
1617338954330,-1,-1
1617338954351,-1,-1
1617338954371,-1,-1
1617338954390,-1,-1
1617338954411,-1,-1
1617338954430,-1,-1
1617338954451,-1,-1
1617338954472,-1,-1
1617338954491,-1,-1
1617338954511,-1,-1
1617338954530,-1,-1
1617338954551,-1,-1
1617338954571,-1,-1
1617338954590,-1,-1
1617338954611,-1,-1
1617338954630,-1,-1
1617338954650,-1,-1
1617338954670,-1,-1
1617338954692,-1,-1
1617338954711,-1,-1
1617338954730,-1,-1
1617338954751,-1,-1
1617338954772,-1,-1
1617338954790,-1,-1
1617338954812,-1,-1
1617338954830,-1,-1
1617338954851,-1,-1
1617338954870,926,251
1617338954890,924,258
1617338954912,918,276
1617338954930,912,299
1617338954950,907,314
1617338954971,902,335
1617338954991,899,343
1617338955011,891,361
1617338955030,879,384
1617338955050,872,398
1617338955070,865,408
1617338955090,859,415
1617338955112,846,431
1617338955130,817,459
1617338955151,802,471
1617338955171,779,486
1617338955190,712,536
1617338955211,691,552
1617338955230,663,575
1617338955250,655,580
1617338955271,652,582
1617338955290,652,583
1617338955311,652,583
1617338955330,652,583
1617338955350,652,583
1617338955370,652,583
1617338955390,652,583
1617338955411,652,583
1617338955430,652,583
1617338955450,652,583
1617338955470,652,583
1617338955490,652,583
1617338955511,652,583
1617338955530,652,583
1617338955551,652,583
1617338955571,652,583
1617338955590,652,583
1617338955612,652,583
1617338955630,652,583
1617338955651,652,583
1617338955671,652,583
1617338955690,652,583
1617338955712,652,583
1617338955731,652,583
1617338955751,652,583
1617338955770,652,583
1617338955790,652,583
1617338955813,652,583
1617338955830,652,583
1617338955850,652,583
1617338955871,652,583
1617338955892,652,583
1617338955913,652,583
1617338955931,652,583
1617338955951,652,583
1617338955971,652,583
1617338955990,652,583
1617338956013,652,583
1617338956031,652,583
1617338956050,652,583
1617338956070,652,583
1617338956090,653,581
1617338956111,655,581
1617338956130,656,580
1617338956150,656,580
1617338956171,656,580
1617338956190,656,580
1617338956211,656,580
1617338956230,657,580
1617338956250,673,572
1617338956271,676,570
1617338956292,676,570
1617338956311,678,569
1617338956330,682,556
1617338956350,686,537
1617338956371,690,516
1617338956390,693,507
1617338956412,695,504
1617338956431,698,502
1617338956450,700,501
1617338956471,701,501
1617338956491,704,500
1617338956512,707,499
1617338956530,710,496
1617338956551,718,492
1617338956570,718,492
1617338956591,719,492
1617338956612,719,492
1617338956630,719,492
1617338956650,719,492
1617338956670,719,492
1617338956690,719,492
1617338956711,719,492
1617338956730,719,492
1617338956750,719,492
1617338956771,719,492
1617338956790,719,492
1617338956813,719,492
1617338956831,719,492
1617338956850,720,492
1617338956871,720,492
1617338956890,720,492
1617338956912,720,492
1617338956931,720,492
1617338956951,720,492
1617338956971,720,492
1617338956992,720,492
1617338957013,720,492
1617338957031,720,492
1617338957051,720,492
1617338957071,720,492
1617338957090,720,492
1617338957113,720,492
1617338957130,720,492
1617338957150,720,492
1617338957171,720,492
1617338957190,720,492
1617338957213,720,492
1617338957231,720,492
1617338957251,720,493
1617338957271,740,507
1617338957290,766,511
1617338957311,800,515
1617338957331,814,518
1617338957350,854,528
1617338957371,870,532
1617338957390,878,536
1617338957412,899,544
1617338957430,914,550
1617338957450,961,569
1617338957471,1017,592
1617338957490,1037,600
1617338957511,1056,611
1617338957530,1068,617
1617338957550,1077,626
1617338957570,1079,627
1617338957591,1079,631
1617338957610,1077,641
1617338957631,1075,646
1617338957650,1045,682
1617338957670,1002,715
1617338957691,959,734
1617338957713,890,759
1617338957731,847,764
1617338957750,686,761
1617338957770,648,746
1617338957790,584,713
1617338957810,547,682
1617338957831,533,671
1617338957850,502,617
1617338957871,500,602
1617338957891,500,595
1617338957912,498,591
1617338957931,497,589
1617338957950,483,577
1617338957970,479,573
1617338957990,478,572
1617338958010,475,572
1617338958031,471,573
1617338958050,463,573
1617338958071,462,572
1617338958090,461,572
1617338958113,461,572
1617338958130,461,572
1617338958150,461,572
1617338958170,461,572
1617338958190,461,572
1617338958210,461,572
1617338958231,461,572
1617338958250,461,572
1617338958270,463,570
1617338958290,473,565
1617338958310,497,557
1617338958331,512,552
1617338958350,558,538
1617338958371,572,533
1617338958390,585,530
1617338958411,598,525
1617338958431,622,516
1617338958450,682,487
1617338958471,707,471
1617338958490,719,463
1617338958511,735,456
1617338958532,752,448
1617338958550,803,437
1617338958570,826,434
1617338958590,837,434
1617338958610,849,434
1617338958631,851,434
1617338958651,852,434
1617338958671,849,439
1617338958690,849,440
1617338958712,849,440
1617338958730,849,440
1617338958750,849,441
1617338958770,847,442
1617338958790,847,442
1617338958811,846,443
1617338958831,846,443
1617338958851,846,443
1617338958871,846,443
1617338958892,846,443
1617338958910,846,443
1617338958931,846,443
1617338958950,846,443
1617338958970,846,443
1617338958991,846,443
1617338959012,846,443
1617338959031,846,443
1617338959050,846,443
1617338959070,846,443
1617338959092,846,443
1617338959112,846,443
1617338959131,846,443
1617338959150,846,443
1617338959170,846,443
1617338959190,846,443
1617338959210,846,443
1617338959232,846,443
1617338959250,846,443
1617338959270,846,443
1617338959290,846,443
1617338959313,846,443
1617338959332,846,443
1617338959350,846,443
1617338959371,846,443
1617338959392,846,443
1617338959410,846,443
1617338959432,846,443
1617338959450,846,443
1617338959471,846,443
1617338959490,846,443
1617338959511,846,443
1617338959532,846,443
1617338959550,846,443
1617338959571,846,443
1617338959590,846,443
1617338959610,846,443
1617338959632,846,443
1617338959650,847,442
1617338959670,848,442
1617338959691,848,442
1617338959711,848,442
1617338959733,848,442
1617338959750,848,442
1617338959770,848,442
1617338959790,848,442
1617338959810,848,442
1617338959832,848,442
1617338959850,848,442
1617338959871,848,442
1617338959891,848,442
1617338959911,848,442
1617338959932,848,442
1617338959950,848,442
1617338959970,848,442
1617338959990,848,442
1617338960010,848,442
1617338960032,848,442
1617338960051,848,442
1617338960070,848,442
1617338960090,848,442
1617338960112,848,442
1617338960132,848,442
1617338960150,848,442
