1617338869539,-1,-1
1617338869559,-1,-1
1617338869579,-1,-1
1617338869601,-1,-1
1617338869620,-1,-1
1617338869640,-1,-1
1617338869659,-1,-1
1617338869679,-1,-1
1617338869700,-1,-1
1617338869720,-1,-1
1617338869739,-1,-1
1617338869759,-1,-1
1617338869779,-1,-1
1617338869800,-1,-1
1617338869820,-1,-1
1617338869840,-1,-1
1617338869859,-1,-1
1617338869879,-1,-1
1617338869899,-1,-1
1617338869919,-1,-1
1617338869939,-1,-1
1617338869959,-1,-1
1617338869979,-1,-1
1617338869999,-1,-1
1617338870019,-1,-1
1617338870040,-1,-1
1617338870059,-1,-1
1617338870079,-1,-1
1617338870099,-1,-1
1617338870119,-1,-1
1617338870141,-1,-1
1617338870159,-1,-1
1617338870179,-1,-1
1617338870199,-1,-1
1617338870219,-1,-1
1617338870240,-1,-1
1617338870259,-1,-1
1617338870279,-1,-1
1617338870299,-1,-1
1617338870320,-1,-1
1617338870341,-1,-1
1617338870359,-1,-1
1617338870379,-1,-1
1617338870400,-1,-1
1617338870419,-1,-1
1617338870441,-1,-1
1617338870459,-1,-1
1617338870479,-1,-1
1617338870499,-1,-1
1617338870520,-1,-1
1617338870540,-1,-1
1617338870559,-1,-1
1617338870579,-1,-1
1617338870599,-1,-1
1617338870620,-1,-1
1617338870641,-1,-1
1617338870659,-1,-1
1617338870679,-1,-1
1617338870700,-1,-1
1617338870719,-1,-1
1617338870741,-1,-1
1617338870759,-1,-1
1617338870779,-1,-1
1617338870799,-1,-1
1617338870821,-1,-1
1617338870841,-1,-1
1617338870859,-1,-1
1617338870879,-1,-1
1617338870900,-1,-1
1617338870919,-1,-1
1617338870941,-1,-1
1617338870959,-1,-1
1617338870979,-1,-1
1617338870999,-1,-1
1617338871021,-1,-1
1617338871041,-1,-1
1617338871059,-1,-1
1617338871079,-1,-1
1617338871100,-1,-1
1617338871119,-1,-1
1617338871141,-1,-1
1617338871159,-1,-1
1617338871179,-1,-1
1617338871199,-1,-1
1617338871219,-1,-1
1617338871241,-1,-1
1617338871259,-1,-1
1617338871279,-1,-1
1617338871299,-1,-1
1617338871319,-1,-1
1617338871341,-1,-1
1617338871359,-1,-1
1617338871379,-1,-1
1617338871400,-1,-1
